algo,data,filename,jsd,loss_type,mae,mape,mean_std,rmse,smape,std_ae,std_ape,sub_data,tuning_algo
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.267_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.478_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.045,loss_gan_re_d,65.368,0.015,51.649461977666796,91.82,0.016,109.491,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.354_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.296_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.053,loss_gan_re_d,61.814,0.015,64.084776064771,84.961,0.015,108.4,0.025,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[4, 1]_ac-tanh_dr-0.152_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.498_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.046,loss_gan_re_d,61.73,0.015,39.2551208718784,84.846,0.015,106.717,0.025,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[4, 1]_ac-tanh_dr-0.234_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.117_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.074,loss_gan_re_d,75.901,0.018,76.02498383649399,102.011,0.018,143.456,0.034,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[4, 1]_ac-tanh_dr-0.124_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.401_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.033,loss_gan_re_d,62.025,0.015,44.85492200826743,85.554,0.015,109.412,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.479_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.483_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_d_.csv",0.048,loss_gan_re_d,66.049,0.016,43.31906333907302,92.021,0.016,115.141,0.027,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.276_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.472_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.044,loss_gan_re_d,65.496,0.016,39.32558993787957,91.156,0.016,113.555,0.027,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.259_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.484_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_d_.csv",0.046,loss_gan_re_d,65.774,0.016,34.83387260201859,92.42,0.016,109.555,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.039_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.406_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_d_.csv",0.053,loss_gan_re_d,68.091,0.016,32.829246073072085,95.099,0.016,120.049,0.028,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[4, 1]_ac-tanh_dr-0.384_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.313_ou-sigmoid_ce-gru_in-[1, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.06,loss_gan_re_d,68.055,0.016,69.68536184399552,94.912,0.016,123.383,0.029,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.257_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.487_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_d_.csv",0.045,loss_gan_re_d,65.198,0.015,43.669037499029756,90.772,0.015,112.154,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[4, 1]_ac-tanh_dr-0.001_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.124_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_d_.csv",0.042,loss_gan_re_d,62.124,0.015,41.46998790513998,85.721,0.015,108.81,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.292_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.469_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_d_.csv",0.053,loss_gan_re_d,66.942,0.016,39.30427146838154,94.592,0.016,111.651,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.252_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.486_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.042,loss_gan_re_d,65.295,0.016,51.716776654596664,90.78,0.016,112.776,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[4, 1]_ac-tanh_dr-0.208_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.23_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.045,loss_gan_re_d,64.691,0.015,39.37774831326885,89.643,0.015,114.535,0.027,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.479_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.48_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_d_.csv",0.052,loss_gan_re_d,67.331,0.016,48.003959827914436,92.954,0.016,120.973,0.028,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.276_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.201_ou-sigmoid_ce-gru_in-[2, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.07,loss_gan_re_d,73.068,0.017,80.98600790742073,99.736,0.017,136.946,0.032,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.308_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.292_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_d_.csv",0.05,loss_gan_re_d,67.336,0.016,45.30215149798758,93.954,0.016,118.084,0.028,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.253_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.497_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.047,loss_gan_re_d,67.166,0.016,42.74394928953783,94.332,0.016,115.554,0.027,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[4, 1]_ac-tanh_dr-0.385_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.113_ou-sigmoid_ce-gru_in-[1, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_d_.csv",0.038,loss_gan_re_d,66.155,0.016,47.6964273176876,92.814,0.016,115.249,0.027,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.183_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.344_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_d_.csv",0.052,loss_gan_re_d,61.826,0.015,53.67594195946228,85.375,0.015,100.039,0.023,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[4, 1]_ac-tanh_dr-0.105_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.045_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_d_.csv",0.042,loss_gan_re_d,60.622,0.014,28.343076687248523,83.72,0.014,103.455,0.024,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.141_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.441_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_d_.csv",0.052,loss_gan_re_d,67.565,0.016,33.317972942471194,93.88,0.016,119.543,0.028,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.306_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.499_ou-sigmoid_ce-gru_in-[2, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_d_.csv",0.048,loss_gan_re_d,65.389,0.016,34.08554400148623,90.315,0.016,117.225,0.028,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.187_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.341_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_d_.csv",0.055,loss_gan_re_d,61.191,0.014,53.25688922043948,83.836,0.014,108.412,0.025,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.039_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.403_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_d_.csv",0.045,loss_gan_re_d,64.976,0.015,32.76010706762159,91.199,0.015,107.079,0.025,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.416_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.397_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_d_.csv",0.053,loss_gan_re_d,66.326,0.016,30.198316736350996,92.793,0.016,115.179,0.027,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.271_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.081_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_d_.csv",0.068,loss_gan_re_d,71.182,0.017,65.06741693647064,97.795,0.017,130.975,0.031,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.263_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.346_ou-sigmoid_ce-gru_in-[2, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_d_.csv",0.031,loss_gan_re_d,63.328,0.015,37.67524617273403,87.709,0.015,111.038,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.335_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.353_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.051,loss_gan_re_d,63.906,0.015,60.4934789216335,88.947,0.015,108.207,0.025,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.265_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.478_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.05,loss_gan_re_d,66.486,0.016,48.62867012437135,93.869,0.016,109.826,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[2, 1]_ac-tanh_dr-0.465_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.289_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.041,loss_gan_re_d,61.072,0.014,32.97485744353941,84.322,0.014,104.628,0.024,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.48_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.481_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_d_.csv",0.043,loss_gan_re_d,65.362,0.016,41.63614814620285,91.259,0.016,112.97,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[4, 1]_ac-tanh_dr-0.282_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.099_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.06,loss_gan_re_d,68.009,0.016,64.93176273278415,92.346,0.016,125.272,0.029,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.27_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.476_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.053,loss_gan_re_d,66.511,0.016,41.49795142845234,92.481,0.016,117.526,0.028,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.252_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.49_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.049,loss_gan_re_d,66.557,0.016,38.86936254570532,92.97,0.016,115.818,0.027,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.303_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.291_ou-sigmoid_ce-gru_in-[1, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_d_.csv",0.038,loss_gan_re_d,65.245,0.015,56.10360743233714,92.484,0.015,111.823,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[2, 1]_ac-tanh_dr-0.293_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.447_ou-sigmoid_ce-gru_in-[2, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.044,loss_gan_re_d,66.751,0.016,54.43927080103521,94.334,0.016,114.585,0.027,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.115_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.016_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_d_.csv",0.06,loss_gan_re_d,64.022,0.015,54.079058837527064,86.794,0.015,118.634,0.028,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.038_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.052_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_d_.csv",0.043,loss_gan_re_d,61.166,0.014,53.071184204567096,84.501,0.015,101.922,0.024,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[4, 1]_ac-tanh_dr-0.401_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.391_ou-sigmoid_ce-gru_in-[1, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_d_.csv",0.038,loss_gan_re_d,65.924,0.016,52.80069593941683,93.081,0.016,111.727,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.263_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.483_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.052,loss_gan_re_d,66.596,0.016,33.543192132423876,93.51,0.016,114.406,0.027,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.252_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.491_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.048,loss_gan_re_d,66.367,0.016,45.525915240124064,92.739,0.016,113.896,0.027,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[2, 1]_ac-tanh_dr-0.103_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.386_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_d_.csv",0.039,loss_gan_re_d,62.489,0.015,31.77145932539201,86.092,0.015,110.035,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.252_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.487_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.045,loss_gan_re_d,66.351,0.016,40.11841952863626,93.328,0.016,111.738,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.447_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.45_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_d_.csv",0.053,loss_gan_re_d,61.664,0.015,41.83195891870709,84.922,0.015,105.361,0.025,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.169_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_d_.csv",0.041,loss_gan_re_d,65.755,0.016,48.79386252464955,92.265,0.016,110.598,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.255_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.495_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.051,loss_gan_re_d,66.928,0.016,44.55404574705962,93.003,0.016,116.848,0.027,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.43_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.006_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_d_.csv",0.05,loss_gan_re_d,67.162,0.016,34.33491200799514,93.245,0.016,118.402,0.028,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_d_.csv",0.054,loss_gan_re_d,66.767,0.016,46.63381887321468,93.548,0.016,114.525,0.027,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.258_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.487_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_d_.csv",0.052,loss_gan_re_d,66.267,0.016,33.02826029615902,92.292,0.016,115.837,0.027,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.26_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.486_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.041,loss_gan_re_d,65.032,0.015,33.08194972872303,90.846,0.015,110.013,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.477_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.483_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_d_.csv",0.042,loss_gan_re_d,64.176,0.015,40.63348301131218,89.979,0.015,107.892,0.025,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.262_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.484_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.055,loss_gan_re_d,67.308,0.016,35.809192384979404,93.912,0.016,117.896,0.028,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.193_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.36_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_d_.csv",0.05,loss_gan_re_d,60.475,0.014,49.77399003033177,83.324,0.014,104.402,0.024,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.261_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.483_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_d_.csv",0.048,loss_gan_re_d,65.776,0.016,43.55019763634472,92.255,0.016,111.698,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,wc98,"la-[32, 1]_ac-tanh_dr-0.409_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.378_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_d_.csv",0.071,loss_gan_re_d,10813.892,0.054,6947.866454736335,26333.587,0.054,26918.272,0.086,wc98_workload_5min,bayes
GruGan,wc98,"la-[4, 1]_ac-tanh_dr-0.127_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.028_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.067,loss_gan_re_d,9779.652,0.051,4524.036448962625,24812.437,0.05,26958.442,0.102,wc98_workload_5min,bayes
